gvkey,year,exec_fullname,gender,page,joined_co,salary,bonus,stock_awards,option_awards,total_curr,tdc1,tdc1_pct,tdc2,ceo_duality,sic,roa,roe,tobin_q,firm_size,leverage,rd_intensity,capex_ratio,cash_ratio,op_margin
001013,2000,William J. Cadogan,MALE,76,1987-06-01,750.076,1994.258,NA,NA,2744.334,7597.318,-15.558,45901.902,1,3661,0.21863745120261932,0.2980396195969376,4.146873819418209,8.286647310335265,0.01133358519078201,0.10280118008455244,0.09452210049112204,0.3410653570079335,0.1593418291310563
001013,2001,William J. Cadogan,MALE,76,1987-06-01,765.356,0,NA,NA,765.356,6192.344,-18.493,1692.664,0,3661,-0.5151418170180422,NA,1.4416129935592272,7.823926003655716,0.00188022562707524,0.11594806059597136,0.09649157898947874,0.1687402488298596,-0.10546029632095888
001013,2002,Richard R. Roscitt,MALE,73,2001-02-15,924,0,NA,NA,924,12011.713,-46.74,5134.618,1,3661,-1.0006991784653032,NA,1.1041496241915747,7.042460981834428,0.02316028666317077,0.18449937959339505,0.02237371088970459,0.24418807900716655,-0.2835735420444784
001013,2003,Richard R. Roscitt,MALE,73,2001-02-15,767.63,0,NA,NA,767.63,NA,NA,3981.909,1,3661,-0.05914102860667746,NA,1.598397717634359,7.167732080341696,0.3148276659727041,0.14045525090532848,0.0535893283984887,0.5757575757575758,-0.05082772891877909
001013,2004,Robert E. Switz,MALE,78,1994-01-01,574,723.195,NA,NA,1297.195,1311.714,-76.872,1311.714,0,3661,0.01148378965058469,NA,1.253638400672222,7.264100168458888,0.28030249982494226,0.07535381869182711,0.00721238008542819,0.3512359078495904,0.04653831442050236
001013,2005,Robert E. Switz,MALE,78,1994-01-01,596.977,1013.46,NA,NA,1610.437,4209.117,220.887,2591.821,0,3661,0.07211726384364821,NA,1.3243811074918566,7.336285660021297,0.2607817589576547,0.06123845364351692,0.01967426710097719,0.2901628664495114,0.07851522408484433
001013,2006,Robert E. Switz,MALE,78,1994-01-01,684.765,0,NA,NA,684.765,2539.232,-39.673,787.856,0,3661,0.0407719995035373,NA,1.0407918580116668,7.384858645343096,0.24823135161970955,0.05647866448240892,0.02066526002234081,0.3336849944147946,0.05663468289258131
001013,2007,Robert E. Switz,MALE,78,1994-01-01,703.269,0,1468.156,960.74,703.269,6947.25,173.597,5948.364,0,3661,0.06023345421577516,NA,1.2461015412511331,7.475792648499238,0.2273345421577516,0.05263954016033882,0.01841568449682683,0.3296690843155032,0.07616094388140977
001013,2008,Robert E. Switz,MALE,78,1994-01-01,742.415,0,1243.2,1025.541,742.415,3794.101,-45.387,2768.56,0,3661,-0.02181155648099948,NA,0.3673305570015617,7.560601162768557,0.34008328995314946,0.05733315023345235,0.02207183758459136,0.32873503383654346,0.06241417193078824
001013,2009,Robert E. Switz,MALE,78,1994-01-01,695.711,0,1749.999,1091.025,695.711,3612.904,-4.776,2521.879,1,3661,-0.35300684727597503,-1.3315553060078609,0.5996159571300983,7.2031078577381376,0.4849657636201251,0.0655162034714558,0.02381661208693063,0.39855611789222983,0.01836058994682452
001013,2010,Robert E. Switz,MALE,78,1994-01-01,767.831,0,753.144,656.602,767.831,3700.925,2.436,3044.323,1,3661,0.0420481519159037,0.1427255985267035,0.8352146490335707,7.296074228255331,0.44157341471685313,0.06026283935673526,0.01993896236012207,0.4726347914547304,0.0517897285146118
001111,2000,Robert A. Kotick,MALE,61,NA,424.2,0,NA,NA,424.2,5162.31,274.908,2914.898,1,7372,0.0569706937217501,NA,1.8427023227774428,5.885984579871655,0.20455776662212433,0.06674804049772406,0.02716991196170653,0.34879166122620203,0.064185893518526
001111,2001,Robert A. Kotick,MALE,61,NA,495,0,NA,NA,495,3050.627,-40.906,43292.638,1,7372,0.09380359031545,NA,3.0374923458439507,6.32236234681445,0.00590784126761802,0.05208320087890401,0.01643062237042703,0.5010118749405176,0.10245487860392608
001111,2002,Ronald Doornink,MALE,71,1998-10-01,425,192.694,NA,NA,617.694,14698.12,572.247,2581.7,0,7372,0.0938968468366212,NA,1.2312563846450706,6.557936775839891,0.0039982066241402,0.06592980572052826,0.01685120655603732,0.5773904111143902,0.11207638789236628
001111,2003,Robert A. Kotick,MALE,61,NA,474.169,0,NA,NA,474.169,2794.298,-61.97,483.245,1,7372,0.0802163876149985,NA,2.2425044151785114,6.876075739566348,0,0.10326426466988022,0.01236146764559251,0.6065634686426848,0.1158827675865504
001111,2004,Ronald Doornink,MALE,71,1998-10-01,550,557,NA,NA,1107,1618.501,NA,24614,0,7372,0.1058446184015921,NA,2.276467505200989,7.175461404118692,0,0.06155889254739281,0.01143184619610501,0.6433724596641222,0.13128717927925812
001111,2005,Robert A. Kotick,MALE,61,NA,724.73,0,NA,NA,724.73,3043.352,-20.347,735.019,1,7372,0.02838065087025957,NA,2.6935350836062626,7.257182521671994,0,0.09036171662125342,0.02143902189662648,0.6662835667774836,0.01037193460490463
001111,2006,Robert A. Kotick,MALE,61,NA,797.2,0,0,1156.61,797.2,1970.019,-35.268,1687.761,1,7372,0.04782025332966917,NA,2.9911197487997137,7.492173499261494,0,0.0879523757908067,0.00999750828759155,0.5322615439586565,0.04834528741345079
001111,2007,Robert A. Kotick,MALE,61,NA,899.56,5000,0,5959.994,5899.56,34282.812,1640.227,8990.108,1,7372,0.1362811394439345,NA,3.1797544763784185,7.836240554252875,0,0.09300288185233543,0.01161746302268211,0.5726587354431015,0.1654905083819393
001164,2000,Bernard John Ebbers,MALE,83,NA,1000,10000,NA,NA,11000,40382.528,-19.836,34544.042,0,4813,0.02950182203439162,NA,NA,11.360857614547074,0.2292852735380066,NA,0.1278800367899596,0.00838252244071111,0.24056251373324544
001164,2001,Bernard John Ebbers,MALE,83,NA,1000,0,NA,NA,1000,12241.736,-69.686,1047.963,0,4813,0.01530995310170727,NA,0.4535995005495044,11.428467189677397,0.26882188441910315,NA,0.0829044297668143,0.01533171565053699,0.18559115608019489
001164,2004,Michael D. Capellas,MALE,69,2002-12-02,1557.7,500,NA,NA,2057.7,20682.5,575.81,20682.5,0,4813,-0.23458382180539272,NA,0.3776253985932005,9.74449182104567,0.3477725674091442,NA,0.05756154747948417,0.3226260257913247,0.0101171458998935
001183,2000,David L. Huber,MALE,67,NA,244.615,0,NA,NA,244.615,550.615,767.629,550.615,1,4899,-1.210336353862694,NA,0.0840347104899401,3.66525252348278,0,NA,0.00481236881175446,0.3185378590078329,-74.37232289950576
001183,2004,James J. McNamara,MALE,76,NA,500,250,NA,NA,750,837.74,-0.259,837.74,1,4899,-0.11264195948591976,NA,0.11395920111075512,3.3353780406248617,0.465911922816761,NA,0.00875787674890526,0.01676812987290398,-0.26016045137970556
001183,2005,James J. McNamara,MALE,76,NA,500,250,NA,NA,750,841.74,0.477,841.74,1,4899,-0.01736749055361042,NA,0.115911533261691,3.3620060014119937,0.4871217110964745,0.00532292405961675,0.0098797101951676,0.03965750337990085,-0.17963094393186657
001183,2006,James J. McNamara,MALE,76,NA,513.846,0,290,75.3,513.846,1134.449,34.774,880.646,1,4899,-0.3433282000181176,NA,0.3629721895099194,3.09458163759616,0.6658664734124469,0.02693602693602693,0.02622520155811214,0.03147930066129178,-0.25187775187775185
001183,2007,James J. McNamara,MALE,76,NA,590,200,0,63.895,790,817,-27.983,817,1,4899,-0.8716151405592858,NA,0.10340883937135688,2.606607925033879,1.278019626650926,0.0284600123144284,0.01483066479746181,0.12816350623478195,-0.2812478620784018
001318,2000,Joe T. Ford,MALE,87,NA,825,1237.5,NA,NA,2062.5,15894.868,220.827,5811.039,1,4812,0.15833196519454934,NA,1.6041650385815138,9.40771473139643,0.38417337054670825,NA,0.09560827450336562,0.00551633557708093,0.2395500212254139
001318,2001,Joe T. Ford,MALE,87,NA,1000,1250,NA,NA,2250,10622.504,-33.17,3598.005,1,4812,0.08462209532873344,NA,1.5202646443016892,9.442166123673228,0.31034181933539534,NA,0.09770005551590134,0.0067650091204695,0.23120451644316944
001318,2002,Scott Thomas Ford,MALE,61,NA,850,2154.75,NA,NA,3004.75,9055.835,9.316,3838.903,0,4812,0.05639723962877766,NA,0.9683468280747572,9.70437175869876,0.4051961364565474,NA,0.07285940045518058,0.00948801337474297,0.24359295538241857
001318,2003,Scott Thomas Ford,MALE,61,NA,850,1889.55,NA,NA,2739.55,7364.177,-18.68,4512.483,0,4812,0.07983266410981268,NA,0.8740693891759849,9.72083193995175,0.35162144156148156,NA,0.06828480712557995,0.03948118671636327,0.24022857429291097
001318,2004,Scott Thomas Ford,MALE,61,NA,850,2210,NA,NA,3060,7485.391,1.646,6177.39,0,4812,0.06301005197636671,NA,1.0697174545432644,9.717380841074265,0.3359130796147846,NA,0.06778007311623313,0.02920433397375283,0.23920398733946957
001318,2005,Scott Thomas Ford,MALE,61,NA,925,1875,NA,NA,2800,7501.898,0.221,8212.593,0,4812,0.05544473641470698,NA,1.0080139007458429,10.086354793750589,0.2493638888773211,NA,0.05423706227017753,0.04119418150925953,0.2284810793717719
001318,2006,Scott Thomas Ford,MALE,61,NA,971.154,0,1770.188,2549.885,971.154,10735.078,43.098,10734.723,0,4812,0.06156882199338193,NA,1.2017925990939669,9.817041470282772,0.14902664129919266,NA,0.06348228547130622,0.05092756641244678,0.17365106544901066
001500,2000,Paul A. Brands,MALE,83,1977-01-01,420.833,0,NA,NA,420.833,979.564,-39.338,1117.264,1,7370,0.06781235485369252,NA,1.2738403777674565,6.470644693038427,0.07957888217990403,0.02016727898069257,0.0201269546369407,0.06688341848583372,0.0861408582818729
001500,2001,William M. Purdy,MALE,84,1977-01-01,400,150,NA,NA,550,1141.981,79.911,558.593,0,7370,0.02649116961012995,NA,1.2560509830056648,6.3972629330062665,0,0.00557762190484239,0.01232922359213595,0.08880373208930356,0.0731851601453562
001500,2002,Alfred T. Mockett,MALE,76,NA,800,0,NA,NA,800,1139.418,-86.405,1139.418,1,7370,0.0453111345293785,NA,0.8152097362874622,6.433737202615406,0,0.02014807007231211,0.00204499306019637,0.21878212872050584,0.06509914411241569
001500,2003,Alfred T. Mockett,MALE,76,NA,800,0,NA,NA,800,2323.798,103.946,809.325,1,7370,-0.04300006213881812,-0.06413126716321085,1.0511273289792555,6.415970554562744,0,0.01355941016201826,0.00591463434576,0.10193709589327822,0.03695222645119694
001581,2000,C. Michael Armstrong,MALE,86,1997-10-17,1700,650,NA,NA,2350,26437.693,49.859,3275.891,1,4813,0.01927562617918199,NA,0.2677805361175446,12.397614068433072,0.28795366253411114,0.00609266303935981,0.06408970246425814,0.00919813560231687,0.17135235901244297
001581,2001,C. Michael Armstrong,MALE,86,1997-10-17,1800,2214,NA,NA,4014,16817.103,-36.39,9588.985,1,4813,0.04316864510352004,NA,0.3887854987233939,12.01540838495789,0.352155709635653,0.00618458610846812,0.05626747014193923,0.0681259907309931,0.119581351094196
001581,2002,C. Michael Armstrong,MALE,86,1997-10-17,1728.571,3510,NA,NA,5238.571,28679.074,70.535,10239.617,1,4813,-0.23668403531625415,NA,0.3699001700680272,10.920021730168632,0.40841655811260674,0.00671478044782827,0.07016210739614995,0.14596902590823563,0.1532767599862532
001581,2003,David W. Dorman,MALE,71,NA,1268.75,2649,NA,NA,3917.75,20064.33,-8.204,11727.387,1,4813,0.038863882637326,NA,0.33499610944402763,10.778706258634818,0.30026256564141035,0.00802224217324567,0.06578728015337168,0.0907101775443861,0.1117321671638333
001581,2004,David W. Dorman,MALE,71,NA,1325,1970,NA,NA,3295,9958.804,-50.366,9958.804,1,4813,-0.1972015607852701,NA,0.46399107730764544,10.3983057381563,0.32511279112303376,0.00546877558371811,0.05596878429459822,0.12937446652847215,0.08953073320889413
001634,2000,Frederick W. Lang,MALE,100,NA,376,0,NA,NA,376,612.593,9.721,551.824,0,7371,0.0509409609459572,NA,1.0956766799900075,5.258245090918328,0.17649783495711546,NA,0.01776271962694645,0.01056499292197518,0.02807970203908499
001634,2001,Frederick W. Lang,MALE,100,NA,567.4,0,NA,NA,567.4,574.054,-6.291,574.054,1,7371,-0.015449700338027,NA,0.518102071711495,5.26208897194075,0.21256299122788827,NA,0.02545571431533979,0.0943779681051824,0.00525622273334457
001634,2002,Michael J. LaVelle,MALE,84,1989-01-01,357.364,0,NA,NA,357.364,490.748,34.044,359.344,0,7371,-0.19702278348197555,-0.299732063962603,0.44886832046766095,4.670433444440119,0.00303529940792925,NA,0.01558869819380948,5.058832346548752e-4,-0.00477285526562793
001634,2003,Michael J. LaVelle,MALE,84,1989-01-01,375.433,0,NA,NA,375.433,377.4,-23.097,377.4,0,7371,-0.01495657294273516,NA,0.8007694195004661,4.623942871311375,0,NA,0.02290593257765346,0.04415329505863879,-0.00479061401209404
001634,2004,Michael J. LaVelle,MALE,84,1989-01-01,364.657,55.1,NA,NA,419.757,809.567,114.512,809.567,0,7371,0.03645069409616094,NA,0.916452965167444,4.6603872722259725,0,NA,0.02373269490996148,0.07465200563982702,0.01128180508881421
001634,2005,Michael J. LaVelle,MALE,84,1989-01-01,404.575,0,NA,NA,404.575,408.385,-49.555,408.385,0,7371,-0.17351280341947375,NA,0.5788949452962628,4.625012028201631,0.04901768558095761,NA,0.02816556213481824,6.274263754362574e-4,-0.00740618930306734
001634,2006,Jeffrey P. Baker,MALE,61,2004-06-01,408.385,0,260.618,151.789,408.385,422.025,-34.501,422.025,0,7371,-0.01101516143446498,NA,0.4798838212218516,4.5667515510840335,0.02765221186519936,NA,0.0138728684103875,0.00186010744978229,-0.00196260955021369
001634,2007,Michael J. LaVelle,MALE,84,1989-01-01,238.846,0,139.506,4.043,238.846,251.654,NA,251.654,0,7371,-0.19012325409576525,NA,0.449768385500346,4.445834420139162,0.01861125118739079,NA,0.01509305625593695,0.00106718579587433,-0.00133455667695387
001634,2008,Elmer N. Baldwin,MALE,64,2007-11-01,450,0,0,0,450,542.148,89.542,542.148,0,7371,-0.1867880709256461,NA,0.26633059313599,3.9936767224213394,0.00796254654034725,NA,0.02670770818741475,0.04217200575072805,-0.00134410966808935
